(15	13	11021)	(15	3	7120)	(1827	3	11021)	(1827	3	7120)
(15	13	11021)	(15	3	7120)	(11340	3	11021)	(11340	3	7120)
(15	13	11021)	(15	3	7120)	(1370	3	11021)	(1370	3	7120)
(15	13	11021)	(15	3	7120)	(3935	3	11021)	(3935	3	7120)
(15	13	11021)	(15	3	7120)	(11476	3	11021)	(11476	3	7120)
(15	13	11021)	(15	3	7313)	(8201	3	11021)	(8201	3	7313)
(15	13	11021)	(15	3	7313)	(11340	3	11021)	(11340	3	7313)
(15	13	11021)	(15	3	7313)	(1370	3	11021)	(1370	3	7313)
(15	13	11021)	(15	3	7313)	(3935	3	11021)	(3935	3	7313)
(15	13	11021)	(15	3	7313)	(11476	3	11021)	(11476	3	7313)
(15	13	11021)	(15	3	7736)	(8201	3	11021)	(8201	3	7736)
(15	13	11021)	(15	3	7736)	(1827	3	11021)	(1827	3	7736)
(15	13	11021)	(15	3	7736)	(3935	3	11021)	(3935	3	7736)
(15	13	11021)	(15	3	7736)	(11476	3	11021)	(11476	3	7736)
(15	13	206)	(15	3	7120)	(4689	3	206)	(4689	3	7120)
(15	13	206)	(15	3	7120)	(11136	3	206)	(11136	3	7120)
(15	13	206)	(15	3	7120)	(9892	3	206)	(9892	3	7120)
(15	13	206)	(15	3	7313)	(4689	3	206)	(4689	3	7313)
(15	13	206)	(15	3	7313)	(11136	3	206)	(11136	3	7313)
(15	13	206)	(15	3	7313)	(9892	3	206)	(9892	3	7313)
(15	13	206)	(15	3	7736)	(11136	3	206)	(11136	3	7736)
(15	13	10303)	(15	3	7120)	(11090	3	10303)	(11090	3	7120)
(15	13	10303)	(15	3	7120)	(200	3	10303)	(200	3	7120)
(15	13	10303)	(15	3	7120)	(4051	3	10303)	(4051	3	7120)
(15	13	10303)	(15	3	7120)	(5354	3	10303)	(5354	3	7120)
(15	13	10303)	(15	3	7313)	(11090	3	10303)	(11090	3	7313)
(15	13	10303)	(15	3	7313)	(200	3	10303)	(200	3	7313)
(15	13	10303)	(15	3	7313)	(4051	3	10303)	(4051	3	7313)
(15	13	10303)	(15	3	7736)	(11090	3	10303)	(11090	3	7736)
(15	13	10303)	(15	3	7736)	(200	3	10303)	(200	3	7736)
(15	13	10303)	(15	3	7736)	(4051	3	10303)	(4051	3	7736)
(15	13	10303)	(15	3	7736)	(5354	3	10303)	(5354	3	7736)
(2072	13	10063)	(2072	3	7313)	(1840	3	10063)	(1840	3	7313)
(2072	13	10063)	(2072	3	8932)	(1827	3	10063)	(1827	3	8932)
(2072	13	10063)	(2072	3	8932)	(1840	3	10063)	(1840	3	8932)
(2072	13	10063)	(2072	3	8932)	(11340	3	10063)	(11340	3	8932)
(2072	13	10063)	(2072	3	8932)	(11441	3	10063)	(11441	3	8932)
(2072	13	10063)	(2072	3	8932)	(11476	3	10063)	(11476	3	8932)
(2072	13	10063)	(2072	3	8932)	(11479	3	10063)	(11479	3	8932)
(2072	13	10063)	(2072	3	1415)	(1827	3	10063)	(1827	3	1415)
(2072	13	10063)	(2072	3	1415)	(1840	3	10063)	(1840	3	1415)
(2072	13	10063)	(2072	3	1415)	(11340	3	10063)	(11340	3	1415)
(2072	13	10063)	(2072	3	1415)	(11441	3	10063)	(11441	3	1415)
(2072	13	10063)	(2072	3	1415)	(11476	3	10063)	(11476	3	1415)
(2072	13	10063)	(2072	3	1415)	(11479	3	10063)	(11479	3	1415)
(2072	13	10063)	(2072	3	6315)	(11340	3	10063)	(11340	3	6315)
(2072	13	10063)	(2072	3	6315)	(11441	3	10063)	(11441	3	6315)
(2072	13	10063)	(2072	3	6315)	(11476	3	10063)	(11476	3	6315)
(2072	13	10063)	(2072	3	6315)	(11479	3	10063)	(11479	3	6315)
(102	13	3397)	(102	3	11602)	(10517	3	3397)	(10517	3	11602)
(102	13	3397)	(102	3	11602)	(2742	3	3397)	(2742	3	11602)
(102	13	3397)	(102	3	3695)	(10517	3	3397)	(10517	3	3695)
(102	13	3397)	(102	3	3695)	(2742	3	3397)	(2742	3	3695)
(102	13	3397)	(102	3	3695)	(10222	3	3397)	(10222	3	3695)
(102	13	5994)	(102	3	11602)	(1943	3	5994)	(1943	3	11602)
(102	13	5994)	(102	3	11602)	(8934	3	5994)	(8934	3	11602)
(102	13	5994)	(102	3	3695)	(1943	3	5994)	(1943	3	3695)
(6260	13	3473)	(6260	3	11033)	(8201	3	3473)	(8201	3	11033)
(6260	13	3473)	(6260	3	11033)	(11550	3	3473)	(11550	3	11033)
(6260	13	3473)	(6260	3	11033)	(11888	3	3473)	(11888	3	11033)
(6260	13	3473)	(6260	3	11033)	(11136	3	3473)	(11136	3	11033)
(6260	13	3473)	(6260	3	11033)	(1943	3	3473)	(1943	3	11033)
(6260	13	3473)	(6260	3	11033)	(10718	3	3473)	(10718	3	11033)
(6260	13	3473)	(6260	3	11033)	(10222	3	3473)	(10222	3	11033)
(6260	13	3473)	(6260	3	11033)	(10234	3	3473)	(10234	3	11033)
(8322	13	11515)	(8322	3	7120)	(9316	3	11515)	(9316	3	7120)
(8322	13	11515)	(8322	3	6315)	(9316	3	11515)	(9316	3	6315)
(8322	13	11515)	(8322	3	6315)	(10718	3	11515)	(10718	3	6315)
(200	13	2840)	(200	3	6303)	(10182	3	2840)	(10182	3	6303)
(200	13	2840)	(200	3	6303)	(10976	3	2840)	(10976	3	6303)
(200	13	7530)	(200	3	6303)	(11563	3	7530)	(11563	3	6303)
(200	13	7530)	(200	3	6303)	(6363	3	7530)	(6363	3	6303)
(200	13	10303)	(200	3	6303)	(9566	3	10303)	(9566	3	6303)
(200	13	10303)	(200	3	6303)	(5354	3	10303)	(5354	3	6303)
(10446	13	3473)	(10446	3	7313)	(12050	3	3473)	(12050	3	7313)
(10446	13	3473)	(10446	3	7313)	(2586	3	3473)	(2586	3	7313)
(10446	13	3473)	(10446	3	7313)	(11552	3	3473)	(11552	3	7313)
(10446	13	3473)	(10446	3	7313)	(11554	3	3473)	(11554	3	7313)
(10446	13	3473)	(10446	3	7313)	(12067	3	3473)	(12067	3	7313)
(10446	13	3473)	(10446	3	7313)	(9833	3	3473)	(9833	3	7313)
(10446	13	3473)	(10446	3	7313)	(11888	3	3473)	(11888	3	7313)
(10446	13	3473)	(10446	3	7313)	(6260	3	3473)	(6260	3	7313)
(10446	13	3473)	(10446	3	7313)	(1943	3	3473)	(1943	3	7313)
(10446	13	3473)	(10446	3	7313)	(7595	3	3473)	(7595	3	7313)
(10446	13	3473)	(10446	3	7313)	(11955	3	3473)	(11955	3	7313)
(10446	13	3473)	(10446	3	7313)	(11978	3	3473)	(11978	3	7313)
(10446	13	3473)	(10446	3	7313)	(10222	3	3473)	(10222	3	7313)
(10446	13	3473)	(10446	3	7313)	(10234	3	3473)	(10234	3	7313)
(10446	13	3473)	(10446	3	952)	(8201	3	3473)	(8201	3	952)
(10446	13	3473)	(10446	3	952)	(12050	3	3473)	(12050	3	952)
(10446	13	3473)	(10446	3	952)	(2586	3	3473)	(2586	3	952)
(10446	13	3473)	(10446	3	952)	(11550	3	3473)	(11550	3	952)
(10446	13	3473)	(10446	3	952)	(11552	3	3473)	(11552	3	952)
(10446	13	3473)	(10446	3	952)	(11554	3	3473)	(11554	3	952)
(10446	13	3473)	(10446	3	952)	(12067	3	3473)	(12067	3	952)
(10446	13	3473)	(10446	3	952)	(12068	3	3473)	(12068	3	952)
(10446	13	3473)	(10446	3	952)	(564	3	3473)	(564	3	952)
(10446	13	3473)	(10446	3	952)	(11587	3	3473)	(11587	3	952)
(10446	13	3473)	(10446	3	952)	(2389	3	3473)	(2389	3	952)
(10446	13	3473)	(10446	3	952)	(9833	3	3473)	(9833	3	952)
(10446	13	3473)	(10446	3	952)	(11888	3	3473)	(11888	3	952)
(10446	13	3473)	(10446	3	952)	(6260	3	3473)	(6260	3	952)
(10446	13	3473)	(10446	3	952)	(11136	3	3473)	(11136	3	952)
(10446	13	3473)	(10446	3	952)	(1943	3	3473)	(1943	3	952)
(10446	13	3473)	(10446	3	952)	(11426	3	3473)	(11426	3	952)
(10446	13	3473)	(10446	3	952)	(7595	3	3473)	(7595	3	952)
(10446	13	3473)	(10446	3	952)	(1965	3	3473)	(1965	3	952)
(10446	13	3473)	(10446	3	952)	(11955	3	3473)	(11955	3	952)
(10446	13	3473)	(10446	3	952)	(11956	3	3473)	(11956	3	952)
(10446	13	3473)	(10446	3	952)	(2742	3	3473)	(2742	3	952)
(10446	13	3473)	(10446	3	952)	(11978	3	3473)	(11978	3	952)
(10446	13	3473)	(10446	3	952)	(10718	3	3473)	(10718	3	952)
(10446	13	3473)	(10446	3	952)	(10222	3	3473)	(10222	3	952)
(10446	13	3473)	(10446	3	952)	(10234	3	3473)	(10234	3	952)
(10446	13	3473)	(10446	3	12024)	(8201	3	3473)	(8201	3	12024)
(10446	13	3473)	(10446	3	12024)	(11552	3	3473)	(11552	3	12024)
(10446	13	3473)	(10446	3	12024)	(12067	3	3473)	(12067	3	12024)
(10446	13	3473)	(10446	3	12024)	(12068	3	3473)	(12068	3	12024)
(10446	13	3473)	(10446	3	12024)	(2389	3	3473)	(2389	3	12024)
(10446	13	3473)	(10446	3	12024)	(9833	3	3473)	(9833	3	12024)
(10446	13	3473)	(10446	3	12024)	(6260	3	3473)	(6260	3	12024)
(10446	13	3473)	(10446	3	12024)	(11136	3	3473)	(11136	3	12024)
(10446	13	3473)	(10446	3	12024)	(1943	3	3473)	(1943	3	12024)
(10446	13	3473)	(10446	3	12024)	(11956	3	3473)	(11956	3	12024)
(10446	13	3473)	(10446	3	12024)	(2742	3	3473)	(2742	3	12024)
(10446	13	3473)	(10446	3	12024)	(11978	3	3473)	(11978	3	12024)
(10446	13	3473)	(10446	3	12024)	(10222	3	3473)	(10222	3	12024)
(10446	13	3473)	(10446	3	12024)	(10234	3	3473)	(10234	3	12024)
(10446	13	30)	(10446	3	952)	(6	3	30)	(6	3	952)
(10446	13	30)	(10446	3	952)	(11588	3	30)	(11588	3	952)
(10446	13	30)	(10446	3	952)	(7266	3	30)	(7266	3	952)
(10446	13	30)	(10446	3	952)	(11636	3	30)	(11636	3	952)
(10446	13	30)	(10446	3	952)	(7132	3	30)	(7132	3	952)
(10446	13	30)	(10446	3	952)	(5600	3	30)	(5600	3	952)
(10446	13	30)	(10446	3	11033)	(6	3	30)	(6	3	11033)
(10446	13	30)	(10446	3	11033)	(11588	3	30)	(11588	3	11033)
(10446	13	30)	(10446	3	11033)	(7266	3	30)	(7266	3	11033)
(10446	13	30)	(10446	3	11033)	(1125	3	30)	(1125	3	11033)
(10446	13	30)	(10446	3	11033)	(11636	3	30)	(11636	3	11033)
(10446	13	30)	(10446	3	11033)	(7132	3	30)	(7132	3	11033)
(10446	13	30)	(10446	3	11033)	(5600	3	30)	(5600	3	11033)
(6363	13	5988)	(6363	3	9938)	(2586	3	5988)	(2586	3	9938)
(6363	13	5988)	(6363	3	9938)	(1419	3	5988)	(1419	3	9938)
(6363	13	5988)	(6363	3	9938)	(2742	3	5988)	(2742	3	9938)
(6363	13	5988)	(6363	3	9938)	(11222	3	5988)	(11222	3	9938)
(6363	13	5988)	(6363	3	10636)	(2586	3	5988)	(2586	3	10636)
(6363	13	5988)	(6363	3	10636)	(1419	3	5988)	(1419	3	10636)
(6363	13	5988)	(6363	3	10636)	(2742	3	5988)	(2742	3	10636)
(6363	13	5988)	(6363	3	10636)	(11222	3	5988)	(11222	3	10636)
(6363	13	296)	(6363	3	9938)	(303	3	296)	(303	3	9938)
(6363	13	296)	(6363	3	9938)	(8084	3	296)	(8084	3	9938)
(6363	13	296)	(6363	3	10636)	(303	3	296)	(303	3	10636)
(6363	13	296)	(6363	3	10636)	(8084	3	296)	(8084	3	10636)
(6363	13	7530)	(6363	3	9938)	(5643	3	7530)	(5643	3	9938)
(6363	13	7530)	(6363	3	9938)	(11563	3	7530)	(11563	3	9938)
(6363	13	7530)	(6363	3	9938)	(3935	3	7530)	(3935	3	9938)
(6363	13	7530)	(6363	3	9938)	(11441	3	7530)	(11441	3	9938)
(6363	13	7530)	(6363	3	9938)	(10182	3	7530)	(10182	3	9938)
(6363	13	7530)	(6363	3	9938)	(200	3	7530)	(200	3	9938)
(6363	13	7530)	(6363	3	9938)	(8417	3	7530)	(8417	3	9938)
(6363	13	7530)	(6363	3	10636)	(5643	3	7530)	(5643	3	10636)
(6363	13	7530)	(6363	3	10636)	(11563	3	7530)	(11563	3	10636)
(6363	13	7530)	(6363	3	10636)	(3935	3	7530)	(3935	3	10636)
(6363	13	7530)	(6363	3	10636)	(11441	3	7530)	(11441	3	10636)
(6363	13	7530)	(6363	3	10636)	(10182	3	7530)	(10182	3	10636)
(6363	13	7530)	(6363	3	10636)	(200	3	7530)	(200	3	10636)
(6363	13	7530)	(6363	3	10636)	(8417	3	7530)	(8417	3	10636)
(6363	13	10636)	(6363	3	9938)	(7348	3	10636)	(7348	3	9938)
(8417	13	9491)	(8417	3	6303)	(8084	3	9491)	(8084	3	6303)
(240	13	10290)	(240	3	9923)	(6	3	10290)	(6	3	9923)
(240	13	10290)	(240	3	9923)	(4365	3	10290)	(4365	3	9923)
(240	13	10290)	(240	3	9923)	(15	3	10290)	(15	3	9923)
(240	13	10290)	(240	3	9923)	(1807	3	10290)	(1807	3	9923)
(240	13	10290)	(240	3	9923)	(564	3	10290)	(564	3	9923)
(240	13	10290)	(240	3	9923)	(1085	3	10290)	(1085	3	9923)
(240	13	10290)	(240	3	9923)	(319	3	10290)	(319	3	9923)
(240	13	10290)	(240	3	9923)	(11588	3	10290)	(11588	3	9923)
(240	13	10290)	(240	3	9923)	(7515	3	10290)	(7515	3	9923)
(240	13	10290)	(240	3	9923)	(7524	3	10290)	(7524	3	9923)
(240	13	10290)	(240	3	9923)	(11636	3	10290)	(11636	3	9923)
(240	13	10290)	(240	3	9923)	(9844	3	10290)	(9844	3	9923)
(240	13	10290)	(240	3	9923)	(1419	3	10290)	(1419	3	9923)
(240	13	10290)	(240	3	9923)	(163	3	10290)	(163	3	9923)
(240	13	10290)	(240	3	9923)	(6314	3	10290)	(6314	3	9923)
(240	13	10290)	(240	3	9923)	(4038	3	10290)	(4038	3	9923)
(240	13	10290)	(240	3	9923)	(11222	3	10290)	(11222	3	9923)
(240	13	10290)	(240	3	9923)	(7132	3	10290)	(7132	3	9923)
(240	13	10290)	(240	3	9923)	(8934	3	10290)	(8934	3	9923)
(240	13	7018)	(240	3	9923)	(11090	3	7018)	(11090	3	9923)
(240	13	7018)	(240	3	9923)	(5741	3	7018)	(5741	3	9923)
(4365	13	2850)	(4365	3	7736)	(5741	3	2850)	(5741	3	7736)
(10517	13	3397)	(10517	3	6303)	(102	3	3397)	(102	3	6303)
(303	13	296)	(303	3	100)	(6363	3	296)	(6363	3	100)
(303	13	10636)	(303	3	100)	(7348	3	10636)	(7348	3	100)
(319	13	10610)	(319	3	12024)	(11476	3	10610)	(11476	3	12024)
(2389	13	917)	(2389	3	11033)	(1807	3	917)	(1807	3	11033)
(2389	13	917)	(2389	3	11033)	(1085	3	917)	(1085	3	11033)
(10718	13	3473)	(10718	3	7120)	(12050	3	3473)	(12050	3	7120)
(10718	13	3473)	(10718	3	7120)	(2586	3	3473)	(2586	3	7120)
(10718	13	3473)	(10718	3	7120)	(11552	3	3473)	(11552	3	7120)
(10718	13	3473)	(10718	3	7120)	(12067	3	3473)	(12067	3	7120)
(10718	13	3473)	(10718	3	7120)	(12068	3	3473)	(12068	3	7120)
(10718	13	3473)	(10718	3	7120)	(2389	3	3473)	(2389	3	7120)
(10718	13	3473)	(10718	3	7120)	(9833	3	3473)	(9833	3	7120)
(10718	13	3473)	(10718	3	7120)	(11888	3	3473)	(11888	3	7120)
(10718	13	3473)	(10718	3	7120)	(6260	3	3473)	(6260	3	7120)
(10718	13	3473)	(10718	3	7120)	(1943	3	3473)	(1943	3	7120)
(10718	13	3473)	(10718	3	7120)	(7595	3	3473)	(7595	3	7120)
(10718	13	3473)	(10718	3	7120)	(11956	3	3473)	(11956	3	7120)
(10718	13	3473)	(10718	3	7120)	(2742	3	3473)	(2742	3	7120)
(10718	13	3473)	(10718	3	7120)	(11978	3	3473)	(11978	3	7120)
(10718	13	3473)	(10718	3	7120)	(10446	3	3473)	(10446	3	7120)
(10718	13	3473)	(10718	3	7120)	(10222	3	3473)	(10222	3	7120)
(10718	13	3473)	(10718	3	7120)	(10234	3	3473)	(10234	3	7120)
(10718	13	11515)	(10718	3	7313)	(9316	3	11515)	(9316	3	7313)
(10718	13	11515)	(10718	3	7313)	(8322	3	11515)	(8322	3	7313)
(10718	13	11515)	(10718	3	12024)	(9316	3	11515)	(9316	3	12024)
(10718	13	11515)	(10718	3	12024)	(8322	3	11515)	(8322	3	12024)
(10765	13	7301)	(10765	3	6303)	(2009	3	7301)	(2009	3	6303)
(10765	13	10061)	(10765	3	6303)	(11479	3	10061)	(11479	3	6303)
(10765	13	511)	(10765	3	6303)	(8818	3	511)	(8818	3	6303)
(10765	13	511)	(10765	3	6303)	(8852	3	511)	(8852	3	6303)
(10765	13	511)	(10765	3	6303)	(11954	3	511)	(11954	3	6303)
(10765	13	511)	(10765	3	6303)	(9435	3	511)	(9435	3	6303)
(2586	13	3473)	(2586	3	7736)	(12050	3	3473)	(12050	3	7736)
(2586	13	3473)	(2586	3	7736)	(11550	3	3473)	(11550	3	7736)
(2586	13	3473)	(2586	3	7736)	(11552	3	3473)	(11552	3	7736)
(2586	13	3473)	(2586	3	7736)	(11554	3	3473)	(11554	3	7736)
(2586	13	3473)	(2586	3	7736)	(12067	3	3473)	(12067	3	7736)
(2586	13	3473)	(2586	3	7736)	(12068	3	3473)	(12068	3	7736)
(2586	13	3473)	(2586	3	7736)	(11587	3	3473)	(11587	3	7736)
(2586	13	3473)	(2586	3	7736)	(2389	3	3473)	(2389	3	7736)
(2586	13	3473)	(2586	3	7736)	(9833	3	3473)	(9833	3	7736)
(2586	13	3473)	(2586	3	7736)	(11888	3	3473)	(11888	3	7736)
(2586	13	3473)	(2586	3	7736)	(6260	3	3473)	(6260	3	7736)
(2586	13	3473)	(2586	3	7736)	(11426	3	3473)	(11426	3	7736)
(2586	13	3473)	(2586	3	7736)	(7595	3	3473)	(7595	3	7736)
(2586	13	3473)	(2586	3	7736)	(1965	3	3473)	(1965	3	7736)
(2586	13	3473)	(2586	3	7736)	(11955	3	3473)	(11955	3	7736)
(2586	13	3473)	(2586	3	7736)	(11956	3	3473)	(11956	3	7736)
(2586	13	3473)	(2586	3	7736)	(2742	3	3473)	(2742	3	7736)
(2586	13	3473)	(2586	3	7736)	(11978	3	3473)	(11978	3	7736)
(2586	13	3473)	(2586	3	7736)	(10446	3	3473)	(10446	3	7736)
(2586	13	3473)	(2586	3	7736)	(10718	3	3473)	(10718	3	7736)
(2586	13	3473)	(2586	3	7736)	(10222	3	3473)	(10222	3	7736)
(2586	13	3473)	(2586	3	7736)	(10234	3	3473)	(10234	3	7736)
(2586	13	3473)	(2586	3	10634)	(8201	3	3473)	(8201	3	10634)
(2586	13	3473)	(2586	3	10634)	(12050	3	3473)	(12050	3	10634)
(2586	13	3473)	(2586	3	10634)	(11550	3	3473)	(11550	3	10634)
(2586	13	3473)	(2586	3	10634)	(11552	3	3473)	(11552	3	10634)
(2586	13	3473)	(2586	3	10634)	(11554	3	3473)	(11554	3	10634)
(2586	13	3473)	(2586	3	10634)	(12067	3	3473)	(12067	3	10634)
(2586	13	3473)	(2586	3	10634)	(12068	3	3473)	(12068	3	10634)
(2586	13	3473)	(2586	3	10634)	(564	3	3473)	(564	3	10634)
(2586	13	3473)	(2586	3	10634)	(11587	3	3473)	(11587	3	10634)
(2586	13	3473)	(2586	3	10634)	(2389	3	3473)	(2389	3	10634)
(2586	13	3473)	(2586	3	10634)	(9833	3	3473)	(9833	3	10634)
